Time,B7030_18A,B4520_18A,B7037_18A,P-0463-0-CHAN-4,B7060_18A,B4524_18A,B5410_18A,B4531_18A,IW4-0626-0-CHAN-1,IW4-0626-0-CHAN-2,IW4-0626-0-CHAN-3,IW4-0626-0-CHAN-4,B6192_18A,B6190_18A,B7035_18A,B7059_18A,B7046_18A,B7032_18A,B5382_18A,B6191_18A,B6182_18A,B5401_18A,B7062_18A,B7029_18A,B7031_18A,B5412_18A,B7042_18A,B4523_18A,B6178_18A,B5381_18A,IW4-0627-0-CHAN-3,IW4-0627-0-CHAN-4
36.62,-0.562683105,-0.58001709,-0.58728075,-0.002525541,-0.372955322,-0.39175415,-0.37033844,-0.387695313,,,,,-0.257171631,-0.495063782,-0.2293396,-0.455024719,-0.28805542,-0.408971786,-0.679382324,-0.400131702,-0.331161499,-0.44052124,-0.42590332,-0.477485657,-0.477752686,-0.644538879,-0.519428253,-0.521240234,-0.714263916,-0.761825562,-0.003064237,-0.00234635
36.63,-0.539352417,-0.651550293,-0.603219509,-0.002529301,-0.372955322,-0.412200928,-0.37159729,-0.426391602,,,,,-0.296829224,-0.489673615,-0.236595154,-0.418144226,-0.296569824,-0.410160065,-0.660903931,-0.403942108,-0.341287613,-0.405517578,-0.408569336,-0.478683472,-0.477752686,-0.701217651,-0.567604065,-0.517272949,-0.669250488,-0.806007385,-0.003070992,-0.002347851
36.64,-0.523391724,-0.622131348,-0.588506699,-0.002536819,-0.348480225,-0.433898926,-0.348945618,-0.42376709,,,,,-0.338943481,-0.505847931,-0.248687744,-0.441505432,-0.31237793,-0.439880371,-0.632553101,-0.416644096,-0.321035385,-0.391769409,-0.416015625,-0.501457214,-0.462142944,-0.732696533,-0.573627472,-0.506774902,-0.653839111,-0.826206207,-0.003080001,-0.002359861
36.65,-0.549179077,-0.588928223,-0.59218502,-0.00253306,-0.347259521,-0.435180664,-0.362792969,-0.401855469,,,,,-0.27947998,-0.501800537,-0.252319336,-0.457481384,-0.298999786,-0.454145432,-0.64364624,-0.416644096,-0.309642792,-0.406768799,-0.41229248,-0.501457214,-0.48135376,-0.701217651,-0.517021179,-0.492248535,-0.697540283,-0.751724243,-0.00307925,-0.002355357
36.66,-0.557769775,-0.642578125,-0.617931843,-0.00251276,-0.338653564,-0.430084229,-0.418136597,-0.461181641,,,,,-0.255950928,-0.474842072,-0.255950928,-0.480834961,-0.291706085,-0.427993774,-0.675689697,-0.403942108,-0.298250198,-0.396774292,-0.356445313,-0.508659363,-0.447738647,-0.726402283,-0.49533844,-0.519958496,-0.70010376,-0.73657608,-0.003082253,-0.002341096
36.67,-0.541809082,-0.642578125,-0.56766367,-0.002506744,-0.34967041,-0.395599365,-0.405555725,-0.468933105,,,,,-0.294342041,-0.447883606,-0.248687744,-0.489440918,-0.308727264,-0.420860291,-0.679382324,-0.429345608,-0.313440323,-0.36177063,-0.37878418,-0.501457214,-0.416519165,-0.744018555,-0.539905548,-0.535766602,-0.675689697,-0.776973724,-0.003093513,-0.002351604
36.68,-0.538116455,-0.647705078,-0.537012577,-0.002521782,-0.372955322,-0.416015625,-0.400527954,-0.405761719,,,,,-0.281951904,-0.462711334,-0.243858337,-0.452560425,-0.317241669,-0.447013855,-0.653503418,-0.442047596,-0.319770813,-0.395523071,-0.455688477,-0.470291138,-0.472946167,-0.732696533,-0.512199402,-0.486938477,-0.669250488,-0.747940063,-0.003086006,-0.002365866
36.69,-0.534439087,-0.682128906,-0.571341991,-0.002527797,-0.344787598,-0.431335449,-0.426948547,-0.381286621,,,,,-0.265838623,-0.515281677,-0.245063782,-0.420608521,-0.31237793,-0.425613403,-0.646118164,-0.406482697,-0.310909271,-0.438034058,-0.438354492,-0.49066925,-0.494560242,-0.720100403,-0.466430664,-0.456665039,-0.664123535,-0.73910141,-0.003069491,-0.00235836
36.7,-0.52583313,-0.678344727,-0.58237648,-0.002519526,-0.306793213,-0.372619629,-0.382919312,-0.396728516,,,,,-0.288162231,-0.527416229,-0.22328186,-0.431671143,-0.32818222,-0.380441666,-0.674453735,-0.412833214,-0.33495903,-0.420516968,-0.385009766,-0.531425476,-0.464546204,-0.682319641,-0.509792328,-0.509399414,-0.649993896,-0.776973724,-0.003078499,-0.002352355
36.71,-0.51600647,-0.669433594,-0.57747221,-0.00252103,-0.316589355,-0.373901367,-0.365310669,-0.387695313,,,,,-0.260910034,-0.480236053,-0.224502563,-0.484527588,-0.32818222,-0.381629944,-0.67199707,-0.435696602,-0.350149155,-0.403015137,-0.372558594,-0.523048401,-0.477752686,-0.712539673,-0.532676697,-0.555541992,-0.651275635,-0.782020569,-0.003086006,-0.002348602
36.72,-0.5209198,-0.63873291,-0.570116043,-0.002524038,-0.347259521,-0.446655273,-0.380401611,-0.395446777,,,,,-0.229919434,-0.447883606,-0.268058777,-0.514030457,-0.279548645,-0.403028488,-0.635025024,-0.407752991,-0.32989502,-0.395523071,-0.381286621,-0.515846252,-0.486152649,-0.771728516,-0.542312622,-0.490966797,-0.670532227,-0.749202728,-0.003076998,-0.002335842
36.73,-0.529525757,-0.600402832,-0.576246262,-0.002515767,-0.369293213,-0.4581604,-0.355247498,-0.453430176,,,,,-0.270812988,-0.462711334,-0.276519775,-0.480834961,-0.251579285,-0.426803589,-0.636245728,-0.416644096,-0.333694458,-0.411773682,-0.39239502,-0.517051697,-0.45854187,-0.741508484,-0.559173584,-0.432983398,-0.670532227,-0.732788086,-0.003073995,-0.002337343
36.74,-0.514770508,-0.601745605,-0.599541187,-0.002505993,-0.396240234,-0.410919189,-0.365310669,-0.453430176,,,,,-0.310440063,-0.477539063,-0.266853333,-0.441505432,-0.281978607,-0.426803589,-0.625167847,-0.434426308,-0.370401382,-0.430526733,-0.367614746,-0.514656067,-0.4609375,-0.699951172,-0.517021179,-0.471130371,-0.642272949,-0.727741241,-0.003077748,-0.002347101
36.75,-0.528305054,-0.600402832,-0.598315239,-0.002510504,-0.380340576,-0.408355713,-0.394241333,-0.419921875,,,,,-0.312942505,-0.473495483,-0.270477295,-0.443969727,-0.313591003,-0.391139984,-0.602966309,-0.410293102,-0.365339279,-0.404266357,-0.375061035,-0.53742218,-0.471748352,-0.708763123,-0.479679108,-0.480407715,-0.635864258,-0.727741241,-0.003082253,-0.00234635
36.76,-0.571289063,-0.619567871,-0.578698158,-0.002524038,-0.338653564,-0.437744141,-0.387947083,-0.435424805,,,,,-0.27947998,-0.460018158,-0.253540039,-0.473464966,-0.31237793,-0.405405045,-0.647338867,-0.428075314,-0.32989502,-0.42427063,-0.429626465,-0.531425476,-0.48135376,-0.735206604,-0.492931366,-0.44744873,-0.685974121,-0.771923065,-0.003081502,-0.002350103
36.77,-0.560241699,-0.619567871,-0.563985348,-0.002530804,-0.326385498,-0.42880249,-0.380401611,-0.466308594,,,,,-0.238601685,-0.443840027,-0.231758118,-0.464859009,-0.314807892,-0.422048569,-0.67199707,-0.452208042,-0.326097488,-0.448028564,-0.413574219,-0.494270325,-0.476554871,-0.740249634,-0.514606476,-0.461914063,-0.701385498,-0.787071228,-0.003076998,-0.00234635
36.78,-0.5209198,-0.554443359,-0.57747221,-0.002522534,-0.336212158,-0.427520752,-0.384178162,-0.471435547,,,,,-0.248519897,-0.464057922,-0.231758118,-0.423065186,-0.322105408,-0.382820129,-0.631317139,-0.428075314,-0.362808228,-0.37802124,-0.398620605,-0.482284546,-0.447738647,-0.716323853,-0.519428253,-0.488342285,-0.671844482,-0.771923065,-0.003076998,-0.002341096
36.79,-0.504959106,-0.553222656,-0.610575676,-0.002510504,-0.370544434,-0.444122314,-0.410591125,-0.432800293,,,,,-0.300552368,-0.505847931,-0.248687744,-0.429222107,-0.291706085,-0.393516541,-0.635025024,-0.412833214,-0.361541748,-0.385513306,-0.447021484,-0.487075806,-0.45854187,-0.687355042,-0.531475067,-0.49621582,-0.673126221,-0.761825562,-0.003080001,-0.002354607
36.8,-0.517242432,-0.609375,-0.605671406,-0.002509,-0.377868652,-0.447937012,-0.421920776,-0.417358398,,,,,-0.312942505,-0.515281677,-0.253540039,-0.480834961,-0.285625458,-0.419670105,-0.681854248,-0.420454502,-0.288124084,-0.445526123,-0.437133789,-0.501457214,-0.4789505,-0.684844971,-0.544719696,-0.513366699,-0.674407959,-0.725215912,-0.003080751,-0.002354607
36.81,-0.556549072,-0.601745605,-0.565211773,-0.002515015,-0.330078125,-0.44921875,-0.376625061,-0.458557129,,,,,-0.27947998,-0.472148895,-0.248687744,-0.512802124,-0.31602478,-0.384008408,-0.662124634,-0.430615425,-0.290657043,-0.411773682,-0.363891602,-0.501457214,-0.483757019,-0.699951172,-0.533882141,-0.523925781,-0.685974121,-0.735313416,-0.00307925,-0.002351604
36.82,-0.582351685,-0.554443359,-0.555403233,-0.002524038,-0.299438477,-0.444122314,-0.366569519,-0.445678711,,,,,-0.286911011,-0.43170929,-0.25958252,-0.489440918,-0.283195496,-0.378063202,-0.635025024,-0.407752991,-0.340021133,-0.416778564,-0.350219727,-0.470291138,-0.49936676,-0.688621521,-0.531475067,-0.49621582,-0.697540283,-0.765613556,-0.003073245,-0.002362113
36.83,-0.574966431,-0.54675293,-0.578698158,-0.002530804,-0.322723389,-0.408355713,-0.385429382,-0.412231445,,,,,-0.303009033,-0.468105316,-0.246276855,-0.457481384,-0.234558105,-0.432746887,-0.673233032,-0.386160374,-0.312173843,-0.471786499,-0.406066895,-0.467895508,-0.504165649,-0.696182251,-0.539905548,-0.492248535,-0.646118164,-0.725215912,-0.003072494,-0.002357609
36.84,-0.531982422,-0.581298828,-0.586054802,-0.002526293,-0.358276367,-0.389221191,-0.361534119,-0.422485352,,,,,-0.259658813,-0.485626221,-0.219650269,-0.48575592,-0.263736725,-0.448202133,-0.667053223,-0.419184208,-0.312173843,-0.45552063,-0.430908203,-0.501457214,-0.466941833,-0.745285034,-0.532676697,-0.500183105,-0.615264893,-0.70880127,-0.003071743,-0.00234635
36.85,-0.496353149,-0.610656738,-0.576246262,-0.002522534,-0.36315918,-0.439025879,-0.36907959,-0.440551758,,,,,-0.22869873,-0.416877747,-0.239021301,-0.520172119,-0.305080414,-0.425613403,-0.632553101,-0.434426308,-0.333694458,-0.423019409,-0.403625488,-0.507453918,-0.423721313,-0.740249634,-0.486907959,-0.464599609,-0.648712158,-0.744152069,-0.00306874,-0.002356108
36.86,-0.517242432,-0.594055176,-0.58728075,-0.002523286,-0.342346191,-0.454315186,-0.410591125,-0.466308594,,,,,-0.262130737,-0.427661896,-0.2474823,-0.49559021,-0.323318481,-0.431558609,-0.636245728,-0.415373802,-0.310909271,-0.418014526,-0.389953613,-0.495475769,-0.459739685,-0.703727722,-0.444747925,-0.484375,-0.662841797,-0.760562897,-0.003073995,-0.002368868
36.87,-0.531982422,-0.582580566,-0.59218502,-0.002524789,-0.34967041,-0.386657715,-0.396751404,-0.454711914,,,,,-0.303009033,-0.508544922,-0.203926086,-0.471000671,-0.306297302,-0.412538528,-0.617767334,-0.439506531,-0.338756561,-0.406768799,-0.407348633,-0.526634216,-0.50176239,-0.692390442,-0.474861145,-0.52520752,-0.652557373,-0.787071228,-0.003073245,-0.002354607
36.88,-0.53565979,-0.609375,-0.58237648,-0.002519526,-0.376678467,-0.347076416,-0.381660461,-0.448303223,,,,,-0.27822876,-0.500457764,-0.22328186,-0.49066925,-0.241851807,-0.388763428,-0.627624512,-0.456018925,-0.376731873,-0.388015747,-0.430908203,-0.560211182,-0.472946167,-0.706253052,-0.502563477,-0.490966797,-0.65512085,-0.802219391,-0.003081502,-0.002339595
36.89,-0.549179077,-0.617004395,-0.58728075,-0.002520278,-0.372955322,-0.386657715,-0.419403076,-0.49597168,,,,,-0.244796753,-0.480236053,-0.275314331,-0.483299255,-0.236988068,-0.418481827,-0.673233032,-0.430615425,-0.342554092,-0.403015137,-0.418457031,-0.53263092,-0.45854187,-0.742767334,-0.49654007,-0.481689453,-0.624298096,-0.761825562,-0.003089759,-0.002349353
36.9,-0.551635742,-0.627258301,-0.584828377,-0.002531556,-0.365600586,-0.435180664,-0.415618896,-0.486938477,,,,,-0.265838623,-0.480236053,-0.252319336,-0.436584473,-0.301433563,-0.433937073,-0.647338867,-0.443317413,-0.310909271,-0.450531006,-0.391174316,-0.524238586,-0.469345093,-0.735206604,-0.513404846,-0.494934082,-0.581878662,-0.73910141,-0.003073995,-0.002352355
36.91,-0.554092407,-0.63873291,-0.570116043,-0.002526293,-0.377868652,-0.430084229,-0.408073425,-0.455993652,,,,,-0.281951904,-0.451927185,-0.245063782,-0.448883057,-0.311161041,-0.417293549,-0.622695923,-0.47507143,-0.33622551,-0.45552063,-0.391174316,-0.53981781,-0.493354797,-0.710029602,-0.543518066,-0.47644043,-0.611450195,-0.766876221,-0.003070242,-0.002338844
36.92,-0.544265747,-0.582580566,-0.578698158,-0.002515015,-0.376678467,-0.444122314,-0.455879211,-0.467590332,,,,,-0.274520874,-0.455970764,-0.25958252,-0.483299255,-0.290489197,-0.392328262,-0.649795532,-0.466180325,-0.380527496,-0.421768188,-0.422180176,-0.512260437,-0.505363464,-0.723876953,-0.559173584,-0.463256836,-0.656402588,-0.787071228,-0.003077748,-0.002341847
36.93,-0.555328369,-0.563354492,-0.598315239,-0.00252103,-0.371734619,-0.474761963,-0.429466248,-0.452148438,,,,,-0.268341064,-0.455970764,-0.260795593,-0.467315674,-0.296569824,-0.382820129,-0.660903931,-0.433155537,-0.390655518,-0.40927124,-0.45324707,-0.512260437,-0.466941833,-0.721359253,-0.519428253,-0.465881348,-0.629425049,-0.765613556,-0.003071743,-0.002351604
36.94,-0.554092407,-0.624694824,-0.609349728,-0.002527045,-0.3644104,-0.450500488,-0.396751404,-0.426391602,,,,,-0.273269653,-0.422271729,-0.291038513,-0.473464966,-0.302646637,-0.431558609,-0.658432007,-0.420454502,-0.362808228,-0.405517578,-0.432128906,-0.556610107,-0.456138611,-0.712539673,-0.503768921,-0.502807617,-0.592163086,-0.752986908,-0.003073245,-0.002341847
36.95,-0.514770508,-0.636169434,-0.624062061,-0.002528549,-0.354614258,-0.442840576,-0.437011719,-0.447021484,,,,,-0.299301147,-0.424968719,-0.289833069,-0.49559021,-0.305080414,-0.445823669,-0.657196045,-0.444587708,-0.341287613,-0.430526733,-0.385009766,-0.565002441,-0.462142944,-0.708763123,-0.550743103,-0.508056641,-0.612731934,-0.744152069,-0.003083754,-0.002343348
36.96,-0.551635742,-0.608093262,-0.64000082,-0.002527797,-0.395019531,-0.465820313,-0.399269104,-0.468933105,,,,,-0.298049927,-0.464057922,-0.262001038,-0.496810913,-0.298999786,-0.392328262,-0.639953613,-0.444587708,-0.342554092,-0.471786499,-0.394897461,-0.538627625,-0.468147278,-0.711288452,-0.537498474,-0.448791504,-0.66027832,-0.697441101,-0.003086006,-0.002353856
36.97,-0.578659058,-0.602966309,-0.64000082,-0.002525541,-0.419525146,-0.427520752,-0.359008789,-0.445678711,,,,,-0.269561768,-0.504497528,-0.242652893,-0.49066925,-0.311161041,-0.392328262,-0.614059448,-0.428075314,-0.360275269,-0.459274292,-0.438354492,-0.501457214,-0.511367798,-0.736473083,-0.479679108,-0.456665039,-0.665405273,-0.696178436,-0.003083003,-0.002344849
36.98,-0.507415771,-0.614440918,-0.624062061,-0.002526293,-0.3644104,-0.380279541,-0.391723633,-0.432800293,,,,,-0.289382935,-0.508544922,-0.232963562,-0.488220215,-0.350070953,-0.423236847,-0.621459961,-0.436966419,-0.376731873,-0.435531616,-0.449462891,-0.483482361,-0.508964539,-0.731437683,-0.464019775,-0.489624023,-0.639678955,-0.751724243,-0.003078499,-0.002340345
36.99,-0.507415771,-0.641296387,-0.605671406,-0.002522534,-0.34967041,-0.424957275,-0.389205933,-0.421264648,,,,,-0.331512451,-0.48292923,-0.28137207,-0.51033783,-0.342777252,-0.417293549,-0.641174316,-0.452208042,-0.365339279,-0.423019409,-0.420959473,-0.515846252,-0.448936462,-0.718841553,-0.500152588,-0.484375,-0.644836426,-0.764350891,-0.003070992,-0.00234635
37,-0.563919067,-0.637512207,-0.611801624,-0.002510504,-0.381561279,-0.467102051,-0.382919312,-0.401855469,,,,,-0.300552368,-0.497760773,-0.297096252,-0.498054504,-0.28805542,-0.399461746,-0.622695923,-0.445857525,-0.365339279,-0.400512695,-0.399841309,-0.511054993,-0.416519165,-0.733947754,-0.538696289,-0.501464844,-0.65512085,-0.750461578,-0.00306799,-0.002347851
37.01,-0.549179077,-0.594055176,-0.614253998,-0.002515015,-0.361938477,-0.427520752,-0.403045654,-0.410888672,,,,,-0.259658813,-0.513935089,-0.270477295,-0.447647095,-0.279548645,-0.408971786,-0.639953613,-0.410293102,-0.365339279,-0.388015747,-0.41229248,-0.45111084,-0.452537537,-0.735206604,-0.548336029,-0.501464844,-0.648712158,-0.754249573,-0.00306799,-0.00235911
37.02,-0.556549072,-0.602966309,-0.599541187,-0.002530804,-0.35333252,-0.407104492,-0.405555725,-0.381286621,,,,,-0.298049927,-0.480236053,-0.289833069,-0.455024719,-0.322105408,-0.427993774,-0.706512451,-0.409022808,-0.333694458,-0.37677002,-0.42590332,-0.464294434,-0.470550537,-0.732696533,-0.58687973,-0.518615723,-0.646118164,-0.742889404,-0.003064237,-0.002361362
37.03,-0.605682373,-0.633605957,-0.610575676,-0.00253306,-0.382751465,-0.44921875,-0.404296875,-0.360656738,,,,,-0.316650391,-0.488323212,-0.288627625,-0.473464966,-0.340343475,-0.411348343,-0.708969116,-0.454749107,-0.315971375,-0.40802002,-0.429626465,-0.515846252,-0.439331055,-0.733947754,-0.58687973,-0.53704834,-0.629425049,-0.729003906,-0.003066489,-0.002339595
37.04,-0.590942383,-0.611877441,-0.604445457,-0.002532308,-0.398712158,-0.445373535,-0.386688232,-0.43927002,,,,,-0.28565979,-0.523368835,-0.251113892,-0.453804016,-0.31602478,-0.394706726,-0.695419312,-0.442047596,-0.327363968,-0.433029175,-0.42590332,-0.526634216,-0.462142944,-0.754104614,-0.517021179,-0.500183105,-0.615264893,-0.744152069,-0.003077748,-0.002330588
37.05,-0.549179077,-0.614440918,-0.589732647,-0.002524789,-0.414642334,-0.385375977,-0.353988647,-0.457275391,,,,,-0.281951904,-0.497760773,-0.239021301,-0.451339722,-0.266170502,-0.407783508,-0.699111938,-0.416644096,-0.323566437,-0.370513916,-0.397399902,-0.511054993,-0.504165649,-0.759140015,-0.507385254,-0.492248535,-0.65512085,-0.725215912,-0.003086757,-0.002341096
37.06,-0.54057312,-0.609375,-0.604445457,-0.002518774,-0.435455322,-0.403259277,-0.36781311,-0.395446777,,,,,-0.28565979,-0.485626221,-0.257164001,-0.469779968,-0.271034241,-0.422048569,-0.651046753,-0.457289219,-0.315971375,-0.360519409,-0.377563477,-0.458297729,-0.484954834,-0.707504272,-0.509792328,-0.506774902,-0.696258545,-0.689868927,-0.003080751,-0.002348602
37.07,-0.555328369,-0.574890137,-0.600767136,-0.00253306,-0.434234619,-0.456878662,-0.404296875,-0.407043457,,,,,-0.27822876,-0.523368835,-0.272895813,-0.482063293,-0.311161041,-0.426803589,-0.622695923,-0.444587708,-0.317237854,-0.40802002,-0.427185059,-0.433135986,-0.446533203,-0.683578491,-0.491722107,-0.497497559,-0.646118164,-0.73657608,-0.003074746,-0.0023456
37.08,-0.567596436,-0.600402832,-0.588506699,-0.002539827,-0.407287598,-0.432617188,-0.398010254,-0.432800293,,,,,-0.238601685,-0.527416229,-0.275314331,-0.456253052,-0.295352936,-0.420860291,-0.657196045,-0.391240597,-0.302047729,-0.410522461,-0.464416504,-0.488273621,-0.4609375,-0.710029602,-0.55676651,-0.485656738,-0.608856201,-0.80474472,-0.00307925,-0.002347851
37.09,-0.567596436,-0.620910645,-0.593410969,-0.002530053,-0.370544434,-0.427520752,-0.390464783,-0.42376709,,,,,-0.216308594,-0.497760773,-0.274108887,-0.427978516,-0.305080414,-0.422048569,-0.67199707,-0.443317413,-0.310909271,-0.431777954,-0.429626465,-0.514656067,-0.498161316,-0.725135803,-0.573627472,-0.501464844,-0.678253174,-0.800956726,-0.003076998,-0.002352355
37.1,-0.586029053,-0.569763184,-0.622836113,-0.002522534,-0.374206543,-0.492645264,-0.404296875,-0.426391602,,,,,-0.291870117,-0.488323212,-0.276519775,-0.455024719,-0.331832886,-0.462467194,-0.657196045,-0.503015041,-0.328630447,-0.438034058,-0.406066895,-0.483482361,-0.493354797,-0.728912354,-0.514606476,-0.519958496,-0.696258545,-0.752986908,-0.003076998,-0.002342597
37.11,-0.582351685,-0.558288574,-0.626514435,-0.002518774,-0.402374268,-0.504150391,-0.387947083,-0.42767334,,,,,-0.327789307,-0.461364746,-0.263221741,-0.462394714,-0.289272308,-0.487430573,-0.653503418,-0.439506531,-0.326097488,-0.391769409,-0.416015625,-0.506263733,-0.476554871,-0.723876953,-0.553150177,-0.473815918,-0.651275635,-0.742889404,-0.003080751,-0.002334341
37.12,-0.539352417,-0.604309082,-0.598315239,-0.002523286,-0.382751465,-0.44921875,-0.376625061,-0.421264648,,,,,-0.26461792,-0.434402466,-0.237800598,-0.442733765,-0.294139862,-0.427993774,-0.66583252,-0.388700485,-0.33495903,-0.379257202,-0.409790039,-0.553016663,-0.465744019,-0.708763123,-0.560379028,-0.432983398,-0.679534912,-0.794647217,-0.003072494,-0.002335842
37.13,-0.545501709,-0.617004395,-0.615479946,-0.002530053,-0.374206543,-0.441558838,-0.409332275,-0.421264648,,,,,-0.273269653,-0.461364746,-0.25958252,-0.49066925,-0.341560364,-0.407783508,-0.680618286,-0.42299509,-0.324832916,-0.399276733,-0.407348633,-0.514656067,-0.464546204,-0.725135803,-0.482086182,-0.465881348,-0.706512451,-0.802219391,-0.003066489,-0.002340345
37.14,-0.566375732,-0.641296387,-0.643679142,-0.002532308,-0.407287598,-0.44921875,-0.409332275,-0.431518555,,,,,-0.309204102,-0.491020203,-0.280151367,-0.538612366,-0.31237793,-0.437501907,-0.689254761,-0.433155537,-0.324832916,-0.415512085,-0.430908203,-0.482284546,-0.486152649,-0.755355835,-0.520629883,-0.473815918,-0.684692383,-0.746677399,-0.003071743,-0.002350103
37.15,-0.538116455,-0.665588379,-0.626514435,-0.002541331,-0.385223389,-0.417297363,-0.36781311,-0.454711914,,,,,-0.262130737,-0.472148895,-0.253540039,-0.488220215,-0.294139862,-0.411348343,-0.690490723,-0.406482697,-0.342554092,-0.438034058,-0.448242188,-0.521842957,-0.4789505,-0.725135803,-0.544719696,-0.43951416,-0.658966064,-0.73657608,-0.003080751,-0.002354607
37.16,-0.531982422,-0.613220215,-0.594636917,-0.002535316,-0.347259521,-0.444122314,-0.36781311,-0.454711914,,,,,-0.247268677,-0.465408325,-0.263221741,-0.429222107,-0.31237793,-0.403028488,-0.686782837,-0.416644096,-0.317237854,-0.44052124,-0.427185059,-0.536231995,-0.448936462,-0.708763123,-0.479679108,-0.460632324,-0.64743042,-0.742889404,-0.003088258,-0.002342597
